"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval","Anum","Alen","Bnum","Blen"
"ct_hg19_foi_MSTC_desc_repSubfamily",1502,"greater",0.382261773822618,0,"greater",1,1972,"greater",0.442055794420558,1958,"greater",0.425457454254575,577229,"greater",0.0654934506549345,-620950.257043818,"greater",9.99900009999e-05,293.666328600406,"greater",0.0022997700229977,45004,1800160000,3104,884929
"ct_hg19_foi_MSTD_desc_repSubfamily",3732,"greater",0.0234976502349765,0,"greater",1,4903,"greater",0.0790920907909209,4867,"greater",0.0706929307069293,1443116,"greater",0.0002999700029997,-231225.810639054,"greater",9.99900009999e-05,295.035896389965,"greater",9.99900009999e-05,45004,1800160000,7508,2165966
"ct_hg19_foi_MSTD-int_desc_repSubfamily",298,"greater",0.268473152684732,0,"greater",1,465,"greater",0.398460153984602,453,"greater",0.385661433856614,365604,"greater",0.143085691430857,-4053156.00225487,"greater",9.99900009999e-05,790.845161290323,"greater",0.130886911308869,45004,1800160000,732,555127
"ct_hg19_foi_MuDR_desc_repFamily",740,"greater",0.0956904309569043,0,"greater",1,1250,"less",0.456254374562544,1234,"less",0.450654934506549,441576,"greater",0.408659134086591,-1301218.11723402,"greater",9.99900009999e-05,359.7912,"greater",0.295270472952705,45004,1800160000,1970,695271
"ct_hg19_foi_nontransposon_desc_repeat",44981,"greater",9.99900009999e-05,0,"less",0.0014998500149985,512037,"greater",9.99900009999e-05,511110,"greater",9.99900009999e-05,32307448,"less",9.99900009999e-05,-2.94387165585281,"greater",0.0052994700529947,64.0495179059326,"less",9.99900009999e-05,45004,1800160000,789876,54701447
"ct_hg19_foi_ORSL_desc_repSubfamily",558,"less",0.43965603439656,0,"greater",1,703,"less",0.136086391360864,697,"less",0.136486351364864,123926,"greater",0.244475552444756,-1823199.68702782,"greater",9.99900009999e-05,177.073968705548,"greater",9.99900009999e-05,45004,1800160000,1185,194765
"ct_hg19_foi_Other_desc_repFamily",1366,"less",9.99900009999e-05,0,"greater",1,1753,"less",9.99900009999e-05,1685,"less",9.99900009999e-05,1945370,"less",9.99900009999e-05,-854798.723580126,"less",9.99900009999e-05,1122.55675984027,"greater",0.235076492350765,45004,1800160000,3592,3995007
"ct_hg19_foi_PABL_A_desc_repSubfamily",246,"greater",0.414658534146585,0,"greater",1,291,"less",0.31966803319668,283,"less",0.33046695330467,144332,"less",0.48025197480252,-4752597.5358857,"greater",9.99900009999e-05,498.807560137457,"greater",0.154084591540846,45004,1800160000,499,237616
"ct_hg19_foi_Penelope?_desc_repFamily",42,"greater",0.0046995300469953,0,"greater",1,42,"greater",0.0046995300469953,42,"greater",0.0046995300469953,8551,"greater",0.0044995500449955,-26950245.1718962,"greater",9.99900009999e-05,203.595238095238,"greater",0.431856814318568,45004,1800160000,51,10448
"ct_hg19_foi_PiggyBac_desc_repFamily",1043,"greater",0.316668333166683,0,"greater",1,1320,"less",0.186281371862814,1309,"less",0.170882911708829,321525,"greater",0.406659334066593,-903006.891054129,"greater",9.99900009999e-05,245.209848484848,"greater",0.0224977502249775,45004,1800160000,2097,495235
"ct_hg19_foi_PiggyBac?_desc_repFamily",165,"greater",0.0054994500549945,0,"greater",1,172,"greater",0.0050994900509949,172,"greater",0.0050994900509949,32377,"greater",0.0006999300069993,-8016613.08934437,"greater",9.99900009999e-05,188.78488372093,"greater",0.135286471352865,45004,1800160000,239,44183
"ct_hg19_foi_PRIMA4-int_desc_repSubfamily",242,"greater",0.453854614538546,0,"greater",1,381,"less",0.0938906109389061,378,"less",0.11048895110489,166622,"less",0.0156984301569843,-4260249.63127722,"greater",9.99900009999e-05,437.94750656168,"less",0.0114988501149885,45004,1800160000,668,337609
"ct_hg19_foi_repeat_desc_repeat",45003,"greater",0.588841115888411,0,"less",0.0014998500149985,3157318,"less",9.99900009999e-05,3131436,"less",9.99900009999e-05,886201459,"less",9.99900009999e-05,-0.386987823304595,"less",0.543445655434457,282.607728141416,"greater",9.99900009999e-05,45004,1800160000,5189084,1432000293
"ct_hg19_foi_Ricksha_desc_repSubfamily",46,"less",0.306469353064694,0,"greater",1,99,"less",0.2996700329967,98,"less",0.325467453254675,66071,"less",0.276072392760724,-20579230.1556523,"greater",0.0506949305069493,669.989898989899,"less",0.471452854714529,45004,1800160000,162,110203
"ct_hg19_foi_RNA_desc_repFamily",487,"greater",0.0008999100089991,0,"greater",1,498,"greater",0.0014998500149985,497,"greater",0.0016998300169983,82090,"greater",0.0052994700529947,-2036881.53575238,"greater",9.99900009999e-05,164.847389558233,"less",0.296270372962704,45004,1800160000,717,118504
"ct_hg19_foi_rRNA_desc_repFamily",945,"less",0.159284071592841,0,"greater",1,1053,"less",0.468653134686531,1051,"less",0.465853414658534,108351,"greater",0.205279472052795,-991319.922051373,"greater",9.99900009999e-05,102.956315289649,"greater",0.0976902309769023,45004,1800160000,1707,171183
"ct_hg19_foi_RTE_desc_repFamily",8226,"greater",9.99900009999e-05,0,"greater",1,12199,"greater",9.99900009999e-05,12117,"greater",9.99900009999e-05,2593310,"greater",9.99900009999e-05,-97245.4175184428,"greater",9.99900009999e-05,213.023608492499,"greater",9.99900009999e-05,45004,1800160000,17626,3633730
"ct_hg19_foi_RTE-BovB_desc_repFamily",486,"greater",9.99900009999e-05,0,"greater",1,495,"greater",9.99900009999e-05,495,"greater",9.99900009999e-05,56900,"greater",9.99900009999e-05,-2930985.27408675,"greater",9.99900009999e-05,114.949494949495,"greater",0.304069593040696,45004,1800160000,654,74424
"ct_hg19_foi_Satellite_desc_repFamily",174,"less",9.99900009999e-05,0,"less",0.0756924307569243,815,"less",9.99900009999e-05,782,"less",9.99900009999e-05,705308,"less",9.99900009999e-05,-9694659.48313483,"less",9.99900009999e-05,909.386503067485,"greater",0.346465353464654,45004,1800160000,4038,3063927
"ct_hg19_foi_scRNA_desc_repFamily",604,"less",9.99900009999e-05,0,"greater",1,631,"less",9.99900009999e-05,630,"less",9.99900009999e-05,59538,"less",9.99900009999e-05,-1662345.7802862,"less",9.99900009999e-05,94.4611727416799,"less",0.357664233576642,45004,1800160000,1288,121733
"ct_hg19_foi_Simple_repeat_desc_repFamily",44404,"greater",0.0082991700829917,0,"greater",1,256272,"less",0.298870112988701,255824,"less",0.344865513448655,15071911,"less",9.99900009999e-05,-194.186383432584,"greater",0.0552944705529447,59.0516404445277,"less",9.99900009999e-05,45004,1800160000,407887,25586814
"ct_hg19_foi_SINE_desc_repFamily",707,"greater",9.99900009999e-05,0,"greater",1,719,"greater",9.99900009999e-05,716,"greater",9.99900009999e-05,121233,"greater",9.99900009999e-05,-2021281.79124078,"greater",9.99900009999e-05,168.613351877608,"less",0.357864213578642,45004,1800160000,956,160862
"ct_hg19_foi_SINE?_desc_repFamily",311,"greater",9.99900009999e-05,0,"greater",1,317,"greater",9.99900009999e-05,316,"greater",9.99900009999e-05,33293,"greater",9.99900009999e-05,-4215485.75531345,"greater",9.99900009999e-05,105.02523659306,"less",0.198280171982802,45004,1800160000,420,44541
"ct_hg19_foi_snRNA_desc_repFamily",2243,"less",9.99900009999e-05,0,"greater",1,2368,"less",9.99900009999e-05,2361,"less",9.99900009999e-05,181848,"less",9.99900009999e-05,-432307.512176695,"less",9.99900009999e-05,76.8657094594595,"less",9.99900009999e-05,45004,1800160000,4259,334810
"ct_hg19_foi_srpRNA_desc_repFamily",640,"less",9.99900009999e-05,0,"greater",1,682,"less",9.99900009999e-05,679,"less",9.99900009999e-05,123027,"less",9.99900009999e-05,-1573237.87992178,"less",9.99900009999e-05,181.08504398827,"less",0.435256474352565,45004,1800160000,1452,262422
"ct_hg19_foi_SVA_A_desc_repSubfamily",120,"less",0.0018998100189981,0,"greater",1,135,"less",0.0024997500249975,131,"less",0.0024997500249975,146611,"less",0.0046995300469953,-7993742.29221847,"less",9.99900009999e-05,1095.42962962963,"greater",0.414058594140586,45004,1800160000,255,276650
"ct_hg19_foi_SVA_B_desc_repSubfamily",244,"less",9.99900009999e-05,0,"greater",1,248,"less",9.99900009999e-05,241,"less",9.99900009999e-05,295921,"less",0.0002999700029997,-4025389.00306639,"less",0.169483051694831,1196.29435483871,"greater",0.436256374362564,45004,1800160000,462,550363
"ct_hg19_foi_SVA_C_desc_repSubfamily",146,"less",0.0004999500049995,0,"greater",1,144,"less",9.99900009999e-05,136,"less",0.0002999700029997,185138,"less",0.0008999100089991,-6860327.20953693,"greater",0.315068493150685,1301.09722222222,"greater",0.153684631536846,45004,1800160000,279,356003
"ct_hg19_foi_SVA_D_desc_repSubfamily",578,"less",9.99900009999e-05,0,"greater",1,644,"less",9.99900009999e-05,613,"less",9.99900009999e-05,853820,"less",9.99900009999e-05,-1840544.78541907,"less",9.99900009999e-05,1346.5248447205,"greater",0.0800919908009199,45004,1800160000,1369,1815557
"ct_hg19_foi_SVA_E_desc_repSubfamily",93,"less",0.0010998900109989,0,"greater",1,114,"less",0.0010998900109989,108,"less",0.0012998700129987,115281,"less",0.0028997100289971,-12744517.6481086,"less",9.99900009999e-05,1021.14912280702,"greater",0.407059294070593,45004,1800160000,235,236433
"ct_hg19_foi_SVA_F_desc_repSubfamily",306,"less",9.99900009999e-05,0,"greater",1,468,"less",9.99900009999e-05,456,"less",9.99900009999e-05,348599,"less",9.99900009999e-05,-3281999.95793707,"less",9.99900009999e-05,752.878205128205,"less",0.0878912108789121,45004,1800160000,992,760001
"ct_hg19_foi_TcMar_desc_repFamily",1131,"greater",9.99900009999e-05,0,"greater",1,1312,"greater",0.0042995700429957,1306,"greater",0.0036996300369963,216079,"greater",0.0018998100189981,-1020624.18531686,"greater",9.99900009999e-05,164.770579268293,"greater",0.126887311268873,45004,1800160000,1937,317611
"ct_hg19_foi_TcMar-Mariner_desc_repFamily",8656,"greater",9.99900009999e-05,0,"greater",1,11097,"greater",9.99900009999e-05,11040,"greater",9.99900009999e-05,1997642,"greater",9.99900009999e-05,-85086.0126655408,"greater",9.99900009999e-05,180.697846264756,"greater",9.99900009999e-05,45004,1800160000,16186,2815350
"ct_hg19_foi_TcMar-Tc2_desc_repFamily",3667,"greater",0.0076992300769923,0,"greater",1,5258,"greater",0.154284571542846,5225,"greater",0.148285171482852,1137962,"greater",9.99900009999e-05,-253861.938783219,"greater",9.99900009999e-05,217.186002282237,"greater",9.99900009999e-05,45004,1800160000,8086,1665875
"ct_hg19_foi_TcMar-Tigger_desc_repFamily",27862,"greater",9.99900009999e-05,0,"greater",1,66579,"greater",0.0006999300069993,65952,"greater",0.0002999700029997,23222509,"greater",9.99900009999e-05,-10429.6098346814,"greater",9.99900009999e-05,350.326499346641,"greater",9.99900009999e-05,45004,1800160000,102350,33823248
"ct_hg19_foi_TcMar?_desc_repFamily",1979,"greater",9.99900009999e-05,0,"greater",1,2334,"greater",9.99900009999e-05,2316,"greater",9.99900009999e-05,432711,"greater",9.99900009999e-05,-612532.402541996,"greater",9.99900009999e-05,186.055698371894,"greater",0.0544945505449455,45004,1800160000,3412,624600
"ct_hg19_foi_telo_desc_repFamily",53,"less",9.99900009999e-05,0,"greater",1,73,"less",9.99900009999e-05,70,"less",9.99900009999e-05,38720,"less",9.99900009999e-05,-18473653.7795307,"less",9.99900009999e-05,543.109589041096,"less",9.99900009999e-05,45004,1800160000,373,248427
"ct_hg19_foi_THE1A_desc_repSubfamily",1994,"greater",9.99900009999e-05,0,"greater",1,2840,"greater",9.99900009999e-05,2812,"greater",9.99900009999e-05,925488,"greater",9.99900009999e-05,-469935.116300773,"greater",9.99900009999e-05,326.318309859155,"greater",0.0100989901009899,45004,1800160000,4142,1332177
"ct_hg19_foi_THE1A-int_desc_repSubfamily",863,"greater",9.99900009999e-05,0,"greater",1,959,"greater",0.0878912108789121,921,"greater",0.0928907109289071,1176936,"greater",0.0018998100189981,-1285966.36441205,"greater",9.99900009999e-05,1231.13347236705,"greater",0.0082991700829917,45004,1800160000,1428,1710332
"ct_hg19_foi_THE1B_desc_repSubfamily",10638,"greater",9.99900009999e-05,0,"greater",1,15307,"greater",9.99900009999e-05,15172,"greater",9.99900009999e-05,5094002,"greater",9.99900009999e-05,-77608.7647986846,"greater",9.99900009999e-05,333.303782583132,"greater",9.99900009999e-05,45004,1800160000,22050,7265146
"ct_hg19_foi_THE1B-int_desc_repSubfamily",2447,"greater",9.99900009999e-05,0,"greater",1,2894,"greater",9.99900009999e-05,2791,"greater",9.99900009999e-05,3428590,"greater",9.99900009999e-05,-593023.74640032,"greater",9.99900009999e-05,1192.2201105736,"greater",0.253474652534747,45004,1800160000,4141,4896006
"ct_hg19_foi_THE1C_desc_repSubfamily",5319,"greater",9.99900009999e-05,0,"greater",1,6919,"greater",9.99900009999e-05,6860,"greater",9.99900009999e-05,2305703,"greater",9.99900009999e-05,-185573.393520576,"greater",9.99900009999e-05,333.642144818615,"greater",0.0002999700029997,45004,1800160000,9684,3199527
"ct_hg19_foi_THE1C-int_desc_repSubfamily",1071,"greater",9.99900009999e-05,0,"greater",1,1264,"greater",9.99900009999e-05,1223,"greater",0.0002999700029997,1424390,"greater",9.99900009999e-05,-1840785.17776198,"greater",9.99900009999e-05,1134.50712025316,"greater",0.0130986901309869,45004,1800160000,1787,1967748
"ct_hg19_foi_THE1D_desc_repSubfamily",6534,"greater",9.99900009999e-05,0,"greater",1,8714,"greater",9.99900009999e-05,8641,"greater",9.99900009999e-05,2839146,"greater",9.99900009999e-05,-139950.796395876,"greater",9.99900009999e-05,326.258893734221,"greater",9.99900009999e-05,45004,1800160000,12451,3997478
"ct_hg19_foi_THE1D-int_desc_repSubfamily",1058,"greater",9.99900009999e-05,0,"greater",1,1289,"greater",9.99900009999e-05,1256,"greater",9.99900009999e-05,1400022,"greater",9.99900009999e-05,-1420966.52990845,"greater",9.99900009999e-05,1092.65399534523,"greater",0.0256974302569743,45004,1800160000,1854,1968797
"ct_hg19_foi_Tigger1_desc_repSubfamily",3704,"greater",9.99900009999e-05,0,"greater",1,7913,"greater",0.0006999300069993,7740,"greater",0.0004999500049995,6617573,"greater",9.99900009999e-05,-267954.319793796,"greater",9.99900009999e-05,841.401870339947,"greater",9.99900009999e-05,45004,1800160000,11847,9131996
"ct_hg19_foi_Tigger2_desc_repSubfamily",1134,"greater",0.0196980301969803,0,"greater",1,1716,"less",0.26007399260074,1689,"less",0.311868813118688,1108131,"greater",0.0282971702829717,-825165.165296418,"greater",9.99900009999e-05,649.539044289044,"greater",9.99900009999e-05,45004,1800160000,2704,1614872
"ct_hg19_foi_Tigger2a_desc_repSubfamily",1704,"greater",0.0038996100389961,0,"greater",1,2145,"greater",0.0410958904109589,2128,"greater",0.0372962703729627,672275,"greater",0.0002999700029997,-544033.483490356,"greater",9.99900009999e-05,314.196736596737,"greater",0.0008999100089991,45004,1800160000,3270,999751
"ct_hg19_foi_Tigger2b_Pri_desc_repSubfamily",1006,"greater",0.0370962903709629,0,"greater",1,1278,"greater",0.443655634436556,1267,"greater",0.423457654234577,374835,"greater",0.0470952904709529,-933712.935072438,"greater",9.99900009999e-05,294.951486697966,"greater",0.0112988701129887,45004,1800160000,1988,551022
"ct_hg19_foi_Tigger3_desc_repSubfamily",488,"greater",0.364463553644636,0,"greater",1,749,"less",0.34006599340066,743,"less",0.365663433656634,311636,"greater",0.0874912508749125,-1921280.45129322,"greater",9.99900009999e-05,419.198931909212,"greater",0.0020997900209979,45004,1800160000,1180,461126
"ct_hg19_foi_Tigger3b_desc_repSubfamily",2298,"greater",9.99900009999e-05,0,"greater",1,4166,"less",0.349265073492651,4100,"less",0.366663333666633,2174584,"greater",9.99900009999e-05,-414355.947537997,"greater",9.99900009999e-05,523.759481517043,"greater",9.99900009999e-05,45004,1800160000,6430,3137186
"ct_hg19_foi_Tigger4_desc_repSubfamily",555,"greater",0.0014998500149985,0,"greater",1,985,"greater",0.0240975902409759,968,"greater",0.0190980901909809,551745,"greater",0.0016998300169983,-1971464.14592036,"greater",9.99900009999e-05,561.283248730964,"greater",0.135486451354865,45004,1800160000,1404,754368
"ct_hg19_foi_Tigger5_desc_repSubfamily",1086,"less",0.429457054294571,0,"greater",1,1634,"less",0.248075192480752,1626,"less",0.249075092490751,206318,"less",0.377262273772623,-846978.717936183,"greater",9.99900009999e-05,127.325581395349,"greater",0.440655934406559,45004,1800160000,2577,323234
"ct_hg19_foi_Tigger6a_desc_repSubfamily",309,"less",0.220877912208779,0,"greater",1,462,"less",0.0140985901409859,456,"less",0.0164983501649835,246651,"less",0.298270172982702,-3603578.69396054,"greater",9.99900009999e-05,537.08658008658,"greater",0.0004999500049995,45004,1800160000,771,381059
"ct_hg19_foi_Tigger6b_desc_repSubfamily",129,"less",0.191280871912809,0,"greater",1,180,"less",0.163283671632837,176,"less",0.171882811718828,49963,"less",0.212278772122788,-8287849.36123456,"greater",9.99900009999e-05,280.861111111111,"greater",0.451654834516548,45004,1800160000,293,80460
"ct_hg19_foi_Tigger7_desc_repSubfamily",1236,"greater",0.128887111288871,0,"greater",1,1990,"greater",0.312868713128687,1976,"greater",0.299070092990701,487135,"greater",0.0838916108389161,-755343.968180606,"greater",9.99900009999e-05,245.537185929648,"greater",0.0844915508449155,45004,1800160000,3071,734676
"ct_hg19_foi_Tigger8_desc_repSubfamily",457,"greater",0.276672332766723,0,"greater",1,590,"greater",0.490850914908509,586,"greater",0.4996500349965,139816,"greater",0.165683431656834,-2216609.80786152,"greater",9.99900009999e-05,237.642372881356,"greater",0.0226977302269773,45004,1800160000,917,211311
"ct_hg19_foi_transposon_desc_repeat",44987,"greater",0.0028997100289971,0,"greater",1,2645281,"less",9.99900009999e-05,2620326,"less",9.99900009999e-05,853901764,"less",9.99900009999e-05,-4.65307528219714,"greater",0.0214978502149785,324.913211110653,"greater",9.99900009999e-05,45004,1800160000,4399208,1377298846
"ct_hg19_foi_tRNA_desc_repFamily",1908,"greater",9.99900009999e-05,0,"greater",1,2224,"greater",0.0284971502849715,2218,"greater",0.0282971702829717,220821,"greater",0.0016998300169983,-539146.068505022,"greater",9.99900009999e-05,99.3583633093525,"greater",0.0422957704229577,45004,1800160000,3417,332936
"ct_hg19_foi_Unknown_desc_repFamily",3971,"greater",9.99900009999e-05,0,"greater",1,4889,"greater",9.99900009999e-05,4859,"greater",9.99900009999e-05,895399,"greater",9.99900009999e-05,-262073.062727758,"greater",9.99900009999e-05,183.452035181019,"greater",0.16008399160084,45004,1800160000,6996,1272483
"ct_hg19_foi_Unknown?_desc_repFamily",80,"greater",0.0002999700029997,0,"greater",1,79,"greater",0.0002999700029997,78,"greater",0.0002999700029997,15395,"greater",9.99900009999e-05,-18047405.7128839,"greater",9.99900009999e-05,194.873417721519,"greater",0.207279272072793,45004,1800160000,96,18195
"ct_hg19_foi_Zaphod_desc_repSubfamily",612,"greater",0.0238976102389761,0,"greater",1,1388,"greater",0.138486151384862,1382,"greater",0.11988801119888,468623,"greater",0.0074992500749925,-1593718.85967914,"greater",9.99900009999e-05,338.569884726225,"greater",0.0018998100189981,45004,1800160000,2071,663014
"ct_hg19_foi_Zaphod2_desc_repSubfamily",281,"less",0.0298970102989701,0,"greater",1,429,"less",0.0824917508249175,426,"less",0.0782921707829217,97091,"greater",0.365263473652635,-3486343.37805528,"less",9.99900009999e-05,226.648018648019,"greater",0.0104989501049895,45004,1800160000,731,145732
