"foi","numOlapA_obs","numOlapA_alt","numOlapA_pval","numOlapAwithin_obs","numOlapAwithin_alt","numOlapAwithin_pval","numOlapB_obs","numOlapB_alt","numOlapB_pval","numOlapBwithin_obs","numOlapBwithin_alt","numOlapBwithin_pval","comOlap_obs","comOlap_alt","comOlap_pval","meandist_obs","meandist_alt","meandist_pval","meanLenOlapB_obs","meanLenOlapB_alt","meanLenOlapB_pval","Anum","Alen","Bnum","Blen"
"ct_hg19_foi_MLT1J_desc_repSubfamily",2026,"greater",0.121887811218878,0,"greater",1,2810,"less",0.248875112488751,2783,"less",0.262073792620738,692913,"less",0.476052394760524,-125459.977776075,"greater",9.99900009999e-05,248.003202846975,"greater",0.0894910508949105,13049,521960000,15087,3679095
"ct_hg19_foi_MLT1K_desc_repSubfamily",2336,"greater",9.99900009999e-05,0,"greater",1,3480,"greater",0.0388961103889611,3454,"greater",0.0310968903109689,801025,"greater",0.0080991900809919,-127241.864663959,"greater",9.99900009999e-05,231.266954022989,"greater",0.0930906909309069,13049,521960000,18098,4113617
"ct_hg19_foi_MLT1L_desc_repSubfamily",1680,"greater",0.0002999700029997,0,"greater",1,2372,"greater",0.0144985501449855,2351,"greater",0.0136986301369863,516895,"greater",0.0022997700229977,-159646.267530079,"greater",9.99900009999e-05,218.62521079258,"greater",0.0972902709729027,13049,521960000,11984,2562007
"ct_hg19_foi_MLT2A1_desc_repSubfamily",437,"greater",0.0364963503649635,0,"greater",1,729,"greater",0.12048795120488,719,"greater",0.11988801119888,204595,"greater",0.0698930106989301,-636990.584182696,"greater",9.99900009999e-05,283.18244170096,"greater",0.27047295270473,13049,521960000,3688,1029037
"ct_hg19_foi_MLT2A2_desc_repSubfamily",687,"greater",9.99900009999e-05,0,"greater",1,867,"greater",9.99900009999e-05,855,"greater",9.99900009999e-05,344980,"greater",9.99900009999e-05,-468774.403862365,"greater",9.99900009999e-05,400.079584775087,"less",0.280871912808719,13049,521960000,3821,1533791
"ct_hg19_foi_MLT2B1_desc_repSubfamily",691,"greater",9.99900009999e-05,0,"greater",1,1000,"greater",9.99900009999e-05,991,"greater",9.99900009999e-05,313123,"greater",9.99900009999e-05,-412139.489845965,"greater",9.99900009999e-05,314.043,"greater",0.0966903309669033,13049,521960000,4409,1342686
"ct_hg19_foi_MLT2B2_desc_repSubfamily",363,"greater",9.99900009999e-05,0,"greater",1,509,"greater",9.99900009999e-05,506,"greater",9.99900009999e-05,161193,"greater",9.99900009999e-05,-835235.834240172,"greater",9.99900009999e-05,317.978388998035,"greater",0.455054494550545,13049,521960000,2189,684911
"ct_hg19_foi_MLT2B3_desc_repSubfamily",495,"greater",9.99900009999e-05,0,"greater",1,684,"greater",0.0046995300469953,674,"greater",0.0042995700429957,264283,"greater",9.99900009999e-05,-613136.395892406,"greater",9.99900009999e-05,388.964912280702,"greater",0.0928907109289071,13049,521960000,3230,1199480
"ct_hg19_foi_MLT2B4_desc_repSubfamily",579,"greater",0.0338966103389661,0,"greater",1,849,"greater",0.480851914808519,843,"greater",0.463853614638536,245501,"greater",0.193080691930807,-456862.956011955,"greater",9.99900009999e-05,290.711425206125,"greater",0.0614938506149385,13049,521960000,4502,1251953
"ct_hg19_foi_MLT2C1_desc_repSubfamily",382,"greater",0.0188981101889811,0,"greater",1,532,"greater",0.0132986701329867,526,"greater",0.0152984701529847,130285,"greater",0.0046995300469953,-773046.359491149,"greater",9.99900009999e-05,246.268796992481,"greater",0.263673632636736,13049,521960000,2552,610029
"ct_hg19_foi_MLT2C2_desc_repSubfamily",195,"greater",0.0228977102289771,0,"greater",1,279,"greater",0.0510948905109489,277,"greater",0.0484951504849515,68923,"greater",0.0334966503349665,-1580955.68725573,"greater",9.99900009999e-05,247.849462365591,"greater",0.472452754724528,13049,521960000,1284,317543
"ct_hg19_foi_MLT2D_desc_repSubfamily",607,"greater",0.0104989501049895,0,"greater",1,879,"greater",0.197680231976802,873,"greater",0.184681531846815,227562,"greater",0.0032996700329967,-478022.83584949,"greater",9.99900009999e-05,259.408418657565,"greater",0.0006999300069993,13049,521960000,4420,1071927
"ct_hg19_foi_MLT2F_desc_repSubfamily",310,"greater",0.0014998500149985,0,"greater",1,418,"greater",0.0070992900709929,411,"greater",0.0098990100989901,133355,"greater",0.0072992700729927,-939979.228063453,"greater",9.99900009999e-05,322.148325358852,"greater",0.475452454754525,13049,521960000,1910,611125
"ct_hg19_foi_MSTA-int_desc_repSubfamily",417,"greater",0.0016998300169983,0,"greater",1,539,"less",0.183881611838816,520,"less",0.188081191880812,580206,"greater",0.137286271372863,-1037007.46463331,"greater",9.99900009999e-05,1096.92949907236,"greater",9.99900009999e-05,13049,521960000,3059,2900480
"ct_hg19_foi_MSTA_desc_repSubfamily",2634,"greater",9.99900009999e-05,0,"greater",1,3819,"greater",0.0166983301669833,3786,"greater",0.0112988701129887,1266046,"greater",9.99900009999e-05,-81472.5077017396,"greater",9.99900009999e-05,332.558785022257,"greater",9.99900009999e-05,13049,521960000,19355,6134254
"ct_hg19_foi_MSTB-int_desc_repSubfamily",153,"greater",0.0002999700029997,0,"greater",1,212,"greater",0.0006999300069993,205,"greater",0.0004999500049995,212120,"greater",9.99900009999e-05,-2317016.01839221,"greater",9.99900009999e-05,1011.48113207547,"greater",0.126887311268873,13049,521960000,868,822510
"ct_hg19_foi_MSTB1_desc_repSubfamily",739,"greater",0.0796920307969203,0,"greater",1,918,"greater",0.262273772622738,911,"greater",0.20967903209679,313687,"greater",0.0136986301369863,-351045.480113419,"greater",9.99900009999e-05,342.745098039216,"greater",0.0010998900109989,13049,521960000,4922,1593211
"ct_hg19_foi_MSTB2_desc_repSubfamily",264,"greater",0.0460953904609539,0,"greater",1,321,"greater",0.0614938506149385,314,"greater",0.0744925507449255,108673,"greater",0.0172982701729827,-1030713.70212277,"greater",9.99900009999e-05,340.688473520249,"greater",0.17028297170283,13049,521960000,1582,525713
"ct_hg19_foi_MSTB_desc_repSubfamily",1354,"greater",9.99900009999e-05,0,"greater",1,1776,"greater",9.99900009999e-05,1754,"greater",9.99900009999e-05,606521,"greater",9.99900009999e-05,-193511.515518431,"greater",9.99900009999e-05,342.503378378378,"greater",9.99900009999e-05,13049,521960000,8390,2702267
"ct_hg19_foi_MSTC_desc_repSubfamily",436,"greater",0.47985201479852,0,"greater",1,564,"less",0.413458654134587,558,"less",0.407259274072593,166667,"greater",0.344465553444656,-635432.794007204,"greater",0.0410958904109589,296.43085106383,"greater",0.106489351064894,13049,521960000,3104,884929
"ct_hg19_foi_MSTD-int_desc_repSubfamily",98,"greater",0.0512948705129487,0,"greater",1,155,"greater",0.0760923907609239,150,"greater",0.0724927507249275,122239,"greater",0.0330966903309669,-3914046.22974737,"greater",9.99900009999e-05,791.529032258064,"greater",0.454254574542546,13023,520920000,732,555127
"ct_hg19_foi_MSTD_desc_repSubfamily",1133,"greater",0.0152984701529847,0,"greater",1,1464,"greater",0.11028897110289,1454,"greater",0.0898910108989101,442958,"greater",0.0016998300169983,-224930.241704345,"greater",9.99900009999e-05,303.367486338798,"greater",9.99900009999e-05,13049,521960000,7508,2165966
"ct_hg19_foi_ORSL_desc_repSubfamily",147,"less",0.104689531046895,0,"greater",1,185,"less",0.0672932706729327,182,"less",0.0580941905809419,32617,"less",0.158284171582842,-1834588.59475822,"greater",0.261473852614739,177.275675675676,"greater",0.0794920507949205,13049,521960000,1185,194765
"ct_hg19_foi_PABL_A_desc_repSubfamily",77,"greater",0.157684231576842,0,"greater",1,83,"less",0.471252874712529,77,"less",0.364463553644636,43306,"greater",0.299070092990701,-4680104.27304774,"greater",0.0002999700029997,524.530120481928,"greater",0.108289171082892,13049,521960000,499,237616
"ct_hg19_foi_PRIMA4-int_desc_repSubfamily",84,"greater",0.0198980101989801,0,"greater",1,131,"greater",0.150884911508849,129,"greater",0.147285271472853,52317,"less",0.455054494550545,-4190267.86604337,"greater",9.99900009999e-05,401.610687022901,"less",0.133686631336866,13049,521960000,668,337609
"ct_hg19_foi_Ricksha_desc_repSubfamily",17,"greater",0.237676232376762,0,"greater",1,41,"greater",0.132886711328867,41,"greater",0.117288271172883,21340,"greater",0.41025897410259,-19995159.2180003,"greater",0.0004999500049995,520.487804878049,"less",0.0500949905009499,12922,516880000,162,110203
"ct_hg19_foi_SVA_A_desc_repSubfamily",32,"less",0.0720927907209279,0,"greater",1,38,"less",0.118288171182882,36,"less",0.101689831016898,34998,"less",0.0278972102789721,-8723634.68541651,"less",9.99900009999e-05,950.368421052632,"less",0.0310968903109689,13049,521960000,255,276650
"ct_hg19_foi_SVA_B_desc_repSubfamily",68,"less",0.0660933906609339,0,"greater",1,69,"less",0.0502949705029497,67,"less",0.0720927907209279,85801,"less",0.135086491350865,-4322402.24277722,"less",9.99900009999e-05,1277.21739130435,"greater",0.0340965903409659,13049,521960000,462,550363
"ct_hg19_foi_SVA_C_desc_repSubfamily",25,"less",0.0002999700029997,0,"greater",1,26,"less",0.0002999700029997,24,"less",9.99900009999e-05,31355,"less",0.0002999700029997,-7290217.74580428,"less",9.99900009999e-05,1258.69230769231,"less",0.315668433156684,13049,521960000,279,356003
"ct_hg19_foi_SVA_D_desc_repSubfamily",120,"less",9.99900009999e-05,0,"greater",1,131,"less",9.99900009999e-05,122,"less",9.99900009999e-05,172865,"less",9.99900009999e-05,-2059902.25434899,"less",9.99900009999e-05,1367.97709923664,"greater",0.153684631536846,13049,521960000,1369,1815557
"ct_hg19_foi_SVA_E_desc_repSubfamily",18,"less",0.0038996100389961,0,"greater",1,20,"less",0.0012998700129987,19,"less",0.0016998300169983,22213,"less",0.0072992700729927,-13523646.7849203,"less",9.99900009999e-05,1131.45,"greater",0.0834916508349165,12414,496560000,235,236433
"ct_hg19_foi_SVA_F_desc_repSubfamily",63,"less",9.99900009999e-05,0,"greater",1,90,"less",9.99900009999e-05,88,"less",9.99900009999e-05,65692,"less",9.99900009999e-05,-3578226.66878688,"less",9.99900009999e-05,729.911111111111,"less",0.112088791120888,13049,521960000,992,760001
"ct_hg19_foi_THE1A-int_desc_repSubfamily",253,"greater",0.101089891010899,0,"greater",1,283,"greater",0.356264373562644,269,"greater",0.322667733226677,345868,"greater",0.140685931406859,-1159929.62211664,"greater",9.99900009999e-05,1253.17314487633,"greater",0.0790920907909209,13049,521960000,1428,1710332
"ct_hg19_foi_THE1A_desc_repSubfamily",615,"greater",0.0006999300069993,0,"greater",1,871,"greater",0.0120987901209879,861,"greater",0.0106989301069893,282160,"greater",0.0024997500249975,-418993.678289524,"greater",9.99900009999e-05,325.234213547646,"greater",0.365663433656634,13049,521960000,4142,1332177
"ct_hg19_foi_THE1B-int_desc_repSubfamily",730,"greater",0.0006999300069993,0,"greater",1,864,"greater",0.0222977702229777,821,"greater",0.0260973902609739,1012995,"greater",0.0100989901009899,-492981.562112039,"greater",9.99900009999e-05,1203.32638888889,"greater",0.255474452554745,13049,521960000,4141,4896006
"ct_hg19_foi_THE1B_desc_repSubfamily",3286,"greater",9.99900009999e-05,0,"greater",1,4705,"greater",9.99900009999e-05,4656,"greater",9.99900009999e-05,1565585,"greater",9.99900009999e-05,-65133.415817304,"greater",9.99900009999e-05,334.142826780021,"greater",0.0068993100689931,13049,521960000,22050,7265146
"ct_hg19_foi_THE1C-int_desc_repSubfamily",325,"greater",0.0012998700129987,0,"greater",1,390,"greater",0.0050994900509949,374,"greater",0.0036996300369963,430762,"greater",0.0016998300169983,-1594561.27481033,"greater",9.99900009999e-05,1118.01794871795,"greater",0.484651534846515,13049,521960000,1787,1967748
"ct_hg19_foi_THE1C_desc_repSubfamily",1724,"greater",9.99900009999e-05,0,"greater",1,2222,"greater",9.99900009999e-05,2197,"greater",9.99900009999e-05,741385,"greater",9.99900009999e-05,-157819.189976243,"greater",9.99900009999e-05,335.2700270027,"greater",0.0216978302169783,13049,521960000,9684,3199527
"ct_hg19_foi_THE1D-int_desc_repSubfamily",301,"greater",0.0978902109789021,0,"greater",1,368,"greater",0.211878812118788,355,"greater",0.186481351864814,398380,"greater",0.0794920507949205,-1177760.38386083,"greater",9.99900009999e-05,1100.00543478261,"greater",0.230876912308769,13049,521960000,1854,1968797
"ct_hg19_foi_THE1D_desc_repSubfamily",2051,"greater",9.99900009999e-05,0,"greater",1,2731,"greater",9.99900009999e-05,2700,"greater",9.99900009999e-05,889892,"greater",9.99900009999e-05,-120624.652080619,"greater",9.99900009999e-05,327.94470889784,"greater",0.0068993100689931,13049,521960000,12451,3997478
"ct_hg19_foi_Tigger1_desc_repSubfamily",1140,"greater",9.99900009999e-05,0,"greater",1,2350,"greater",0.0732926707329267,2276,"greater",0.0788921107889211,2070313,"greater",9.99900009999e-05,-252459.624568932,"greater",9.99900009999e-05,895.554893617021,"greater",9.99900009999e-05,13049,521960000,11847,9131996
"ct_hg19_foi_Tigger2_desc_repSubfamily",309,"less",0.253474652534747,0,"greater",1,448,"less",0.0176982301769823,440,"less",0.0268973102689731,283365,"less",0.0996900309969003,-760863.490075868,"greater",9.99900009999e-05,641.386160714286,"greater",0.28007199280072,13049,521960000,2704,1614872
"ct_hg19_foi_Tigger2a_desc_repSubfamily",493,"greater",0.217078292170783,0,"greater",1,616,"greater",0.384261573842616,611,"greater",0.356664333566643,198951,"greater",0.0610938906109389,-512756.90167829,"greater",9.99900009999e-05,323.810064935065,"greater",0.0050994900509949,13049,521960000,3270,999751
"ct_hg19_foi_Tigger2b_Pri_desc_repSubfamily",298,"greater",0.201279872012799,0,"greater",1,366,"less",0.414058594140586,360,"less",0.398860113988601,113352,"greater",0.157884211578842,-930593.32776458,"greater",9.99900009999e-05,316.169398907104,"greater",0.0262973702629737,13049,521960000,1988,551022
"ct_hg19_foi_Tigger3_desc_repSubfamily",150,"greater",0.219078092190781,0,"greater",1,215,"less",0.353064693530647,213,"less",0.375262473752625,93959,"greater",0.218078192180782,-1875523.48662733,"greater",9.99900009999e-05,442.902325581395,"greater",0.0550944905509449,13049,521960000,1180,461126
"ct_hg19_foi_Tigger3b_desc_repSubfamily",676,"greater",0.105689431056894,0,"greater",1,1169,"less",0.0926907309269073,1148,"less",0.115688431156884,644958,"greater",0.0330966903309669,-405076.292436202,"greater",9.99900009999e-05,558.223267750214,"greater",9.99900009999e-05,13049,521960000,6430,3137186
"ct_hg19_foi_Tigger4_desc_repSubfamily",169,"greater",0.0616938306169383,0,"greater",1,304,"greater",0.106489351064894,296,"greater",0.105889411058894,182063,"greater",0.0144985501449855,-1866104.03065369,"greater",9.99900009999e-05,607.026315789474,"greater",0.0888911108889111,13049,521960000,1404,754368
"ct_hg19_foi_Tigger5_desc_repSubfamily",305,"less",0.225077492250775,0,"greater",1,446,"less",0.0848915108489151,446,"less",0.103489651034897,59151,"less",0.376662333766623,-826188.690474366,"greater",9.99900009999e-05,133.486547085202,"greater",0.238676132386761,13049,521960000,2577,323234
"ct_hg19_foi_Tigger6a_desc_repSubfamily",91,"less",0.412658734126587,0,"greater",1,130,"less",0.105889411058894,129,"less",0.135886411358864,71483,"less",0.34966503349665,-3369801.22446164,"greater",9.99900009999e-05,551.230769230769,"greater",0.0436956304369563,13049,521960000,771,381059
"ct_hg19_foi_Tigger6b_desc_repSubfamily",38,"less",0.402659734026597,0,"greater",1,53,"less",0.370862913708629,51,"less",0.361863813618638,15857,"greater",0.448055194480552,-7702191.85270902,"greater",9.99900009999e-05,304.188679245283,"greater",0.226677332266773,13049,521960000,293,80460
"ct_hg19_foi_Tigger7_desc_repSubfamily",357,"greater",0.435056494350565,0,"greater",1,585,"greater",0.380661933806619,580,"greater",0.371862813718628,135296,"less",0.352464753524648,-745223.868112499,"greater",9.99900009999e-05,232.261538461538,"less",0.0980901909809019,13049,521960000,3071,734676
"ct_hg19_foi_Tigger8_desc_repSubfamily",128,"less",0.391660833916608,0,"greater",1,161,"less",0.231076892310769,160,"less",0.239076092390761,41647,"greater",0.278672132786721,-2208608.89125603,"greater",9.99900009999e-05,259.074534161491,"greater",0.0044995500449955,13049,521960000,917,211311
"ct_hg19_foi_Zaphod2_desc_repSubfamily",86,"less",0.500649935006499,0,"greater",1,114,"less",0.154084591540846,114,"less",0.163283671632837,25084,"less",0.323867613238676,-3639022.60472067,"less",9.99900009999e-05,220.114035087719,"greater",0.382261773822618,13049,521960000,731,145732
"ct_hg19_foi_Zaphod_desc_repSubfamily",181,"greater",0.196280371962804,0,"greater",1,397,"greater",0.457254274572543,394,"greater",0.450654934506549,138167,"greater",0.202479752024798,-1487972.14460878,"greater",9.99900009999e-05,351.896725440806,"greater",0.0528947105289471,13049,521960000,2071,663014
